Year,Month,Product,Brand,Category,Region,Channel,Units,UnitPrice,Revenue,COGS,GrossProfit,NetProfit
2026,9,Lipton Ice Tea,Lipton,Beverages,Gulf & Middle East,Foodservice,878058,1.232,1081767.46,511907.81,569859.65,245039.65
2026,10,Lipton Ice Tea,Lipton,Beverages,Gulf & Middle East,Foodservice,778683,1.232,959337.46,453972.19,505365.27,217307.07
2026,11,Lipton Ice Tea,Lipton,Beverages,Gulf & Middle East,Foodservice,682699,1.232,841085.17,398013.52,443071.65,190520.81
2026,12,Lipton Ice Tea,Lipton,Beverages,Gulf & Middle East,Foodservice,660833,1.232,814146.26,385265.64,428880.62,184418.67
2026,1,Tropicana,Tropicana,Beverages,UK & Ireland,Modern Trade,628576,1.85,1162865.6,639890.37,522975.23,224879.35
2026,2,Tropicana,Tropicana,Beverages,UK & Ireland,Modern Trade,659554,1.85,1220174.9,671425.97,548748.93,235962.04
2026,3,Tropicana,Tropicana,Beverages,UK & Ireland,Modern Trade,778047,1.85,1439386.95,792051.85,647335.1,278354.09
2026,4,Tropicana,Tropicana,Beverages,UK & Ireland,Modern Trade,943148,1.85,1744823.8,960124.66,784699.14,337420.63
2026,5,Tropicana,Tropicana,Beverages,UK & Ireland,Modern Trade,936390,1.85,1732321.5,953245.02,779076.48,335002.89
2026,6,Tropicana,Tropicana,Beverages,UK & Ireland,Modern Trade,1111167,1.85,2055658.95,1131168.01,924490.94,397531.1
2026,7,Tropicana,Tropicana,Beverages,UK & Ireland,Modern Trade,1218159,1.85,2253594.15,1240085.86,1013508.29,435808.56
2026,8,Tropicana,Tropicana,Beverages,UK & Ireland,Modern Trade,1094124,1.85,2024129.4,1113818.23,910311.17,391433.8
2026,9,Tropicana,Tropicana,Beverages,UK & Ireland,Modern Trade,798086,1.85,1476459.1,812451.55,664007.55,285523.25
2026,10,Tropicana,Tropicana,Beverages,UK & Ireland,Modern Trade,1001493,1.85,1852762.05,1019519.87,833242.18,358294.14
2026,11,Tropicana,Tropicana,Beverages,UK & Ireland,Modern Trade,663633,1.85,1227721.05,675578.39,552142.66,237421.34
2026,12,Tropicana,Tropicana,Beverages,UK & Ireland,Modern Trade,825806,1.85,1527741.1,840670.51,687070.59,295440.35
2026,1,Tropicana,Tropicana,Beverages,UK & Ireland,Traditional Trade,461902,1.794,828652.19,470216.24,358435.95,154127.46
2026,2,Tropicana,Tropicana,Beverages,UK & Ireland,Traditional Trade,427054,1.794,766134.88,434740.97,331393.91,142499.38
2026,3,Tropicana,Tropicana,Beverages,UK & Ireland,Traditional Trade,516630,1.794,926834.22,525929.34,400904.88,172389.1
2026,4,Tropicana,Tropicana,Beverages,UK & Ireland,Traditional Trade,601405,1.794,1078920.57,612230.29,466690.28,200676.82
2026,5,Tropicana,Tropicana,Beverages,UK & Ireland,Traditional Trade,592017,1.794,1062078.5,602673.31,459405.19,197544.23
2026,6,Tropicana,Tropicana,Beverages,UK & Ireland,Traditional Trade,705402,1.794,1265491.19,718099.24,547391.95,235378.54
2026,7,Tropicana,Tropicana,Beverages,UK & Ireland,Traditional Trade,724651,1.794,1300023.89,737694.72,562329.17,241801.54
2026,8,Tropicana,Tropicana,Beverages,UK & Ireland,Traditional Trade,720100,1.794,1291859.4,733061.8,558797.6,240282.97
2026,9,Tropicana,Tropicana,Beverages,UK & Ireland,Traditional Trade,568911,1.794,1020626.33,579151.4,441474.93,189834.22
2026,10,Tropicana,Tropicana,Beverages,UK & Ireland,Traditional Trade,487679,1.794,874896.13,496457.22,378438.91,162728.73
2026,11,Tropicana,Tropicana,Beverages,UK & Ireland,Traditional Trade,495505,1.794,888935.97,504424.09,384511.88,165340.11
2026,12,Tropicana,Tropicana,Beverages,UK & Ireland,Traditional Trade,513076,1.794,920458.34,522311.37,398146.97,171203.2
2026,1,Tropicana,Tropicana,Beverages,UK & Ireland,E-commerce,364222,1.961,714239.34,370778,343461.34,147688.38
2026,2,Tropicana,Tropicana,Beverages,UK & Ireland,E-commerce,452956,1.961,888246.72,461109.21,427137.51,183669.13
2026,3,Tropicana,Tropicana,Beverages,UK & Ireland,E-commerce,358618,1.961,703249.9,365073.12,338176.78,145416.02
2026,4,Tropicana,Tropicana,Beverages,UK & Ireland,E-commerce,383879,1.961,752786.72,390788.82,361997.9,155659.1
2026,5,Tropicana,Tropicana,Beverages,UK & Ireland,E-commerce,540729,1.961,1060369.57,550462.12,509907.45,219260.2
2026,6,Tropicana,Tropicana,Beverages,UK & Ireland,E-commerce,505551,1.961,991385.51,514650.92,476734.59,204995.87
2026,7,Tropicana,Tropicana,Beverages,UK & Ireland,E-commerce,620873,1.961,1217531.95,632048.71,585483.24,251757.79
2026,8,Tropicana,Tropicana,Beverages,UK & Ireland,E-commerce,489395,1.961,959703.6,498204.11,461499.49,198444.78
2026,9,Tropicana,Tropicana,Beverages,UK & Ireland,E-commerce,524059,1.961,1027679.7,533492.06,494187.64,212500.69
2026,10,Tropicana,Tropicana,Beverages,UK & Ireland,E-commerce,473692,1.961,928910.01,482218.46,446691.55,192077.37
2026,11,Tropicana,Tropicana,Beverages,UK & Ireland,E-commerce,372549,1.961,730568.59,379254.88,351313.71,151064.9
2026,12,Tropicana,Tropicana,Beverages,UK & Ireland,E-commerce,443036,1.961,868793.6,451010.65,417782.95,179646.67
2026,1,Tropicana,Tropicana,Beverages,UK & Ireland,Foodservice,290260,2.072,601418.72,295484.68,305934.04,131551.64
2026,2,Tropicana,Tropicana,Beverages,UK & Ireland,Foodservice,281885,2.072,584065.72,286958.93,297106.79,127755.92
2026,3,Tropicana,Tropicana,Beverages,UK & Ireland,Foodservice,367922,2.072,762334.38,374544.6,387789.78,166749.61
2026,4,Tropicana,Tropicana,Beverages,UK & Ireland,Foodservice,439053,2.072,909717.82,446955.95,462761.87,198987.6
2026,5,Tropicana,Tropicana,Beverages,UK & Ireland,Foodservice,441785,2.072,915378.52,449737.13,465641.39,200225.8
2026,6,Tropicana,Tropicana,Beverages,UK & Ireland,Foodservice,611015,2.072,1266023.08,622013.27,644009.81,276924.22
2026,7,Tropicana,Tropicana,Beverages,UK & Ireland,Foodservice,472646,2.072,979322.51,481153.63,498168.88,214212.62
2026,8,Tropicana,Tropicana,Beverages,UK & Ireland,Foodservice,531570,2.072,1101413.04,541138.26,560274.78,240918.16
2026,9,Tropicana,Tropicana,Beverages,UK & Ireland,Foodservice,348234,2.072,721540.85,354502.21,367038.64,157826.62
2026,10,Tropicana,Tropicana,Beverages,UK & Ireland,Foodservice,307591,2.072,637328.55,313127.64,324200.91,139406.39
2026,11,Tropicana,Tropicana,Beverages,UK & Ireland,Foodservice,315158,2.072,653007.38,320830.84,332176.54,142835.91
2026,12,Tropicana,Tropicana,Beverages,UK & Ireland,Foodservice,344218,2.072,713219.7,350413.92,362805.78,156006.49
2026,1,Tropicana,Tropicana,Beverages,Iberia,Modern Trade,618021,1.85,1143338.85,629145.38,514193.47,221103.19
2026,2,Tropicana,Tropicana,Beverages,Iberia,Modern Trade,639508,1.85,1183089.8,651019.14,532070.66,228790.38
2026,3,Tropicana,Tropicana,Beverages,Iberia,Modern Trade,748964,1.85,1385583.4,762445.35,623138.05,267949.36
2026,4,Tropicana,Tropicana,Beverages,Iberia,Modern Trade,681789,1.85,1261309.65,694061.2,567248.45,243916.83
2026,5,Tropicana,Tropicana,Beverages,Iberia,Modern Trade,855104,1.85,1581942.4,870495.87,711446.53,305922.01
2026,6,Tropicana,Tropicana,Beverages,Iberia,Modern Trade,1011445,1.85,1871173.25,1029651.01,841522.24,361854.56
2026,7,Tropicana,Tropicana,Beverages,Iberia,Modern Trade,1099277,1.85,2033662.45,1119063.99,914598.46,393277.34
2026,8,Tropicana,Tropicana,Beverages,Iberia,Modern Trade,1442355,1.85,2668356.75,1468317.39,1200039.36,516016.92
2026,9,Tropicana,Tropicana,Beverages,Iberia,Modern Trade,768869,1.85,1422407.65,782708.64,639699.01,275070.57
2026,10,Tropicana,Tropicana,Beverages,Iberia,Modern Trade,1047196,1.85,1937312.6,1066045.53,871267.07,374644.84
2026,11,Tropicana,Tropicana,Beverages,Iberia,Modern Trade,758414,1.85,1403065.9,772065.45,631000.45,271330.19
2026,12,Tropicana,Tropicana,Beverages,Iberia,Modern Trade,708241,1.85,1310245.85,720989.34,589256.51,253380.3
2026,1,Tropicana,Tropicana,Beverages,Iberia,Traditional Trade,463223,1.794,831022.06,471561.01,359461.05,154568.25
2026,2,Tropicana,Tropicana,Beverages,Iberia,Traditional Trade,424930,1.794,762324.42,432578.74,329745.68,141790.64
2026,3,Tropicana,Tropicana,Beverages,Iberia,Traditional Trade,499230,1.794,895618.62,508216.14,387402.48,166583.07
2026,4,Tropicana,Tropicana,Beverages,Iberia,Traditional Trade,455100,1.794,816449.4,463291.8,353157.6,151857.77
2026,5,Tropicana,Tropicana,Beverages,Iberia,Traditional Trade,630058,1.794,1130324.05,641399.04,488925.01,210237.75
2026,6,Tropicana,Tropicana,Beverages,Iberia,Traditional Trade,620259,1.794,1112744.65,631423.66,481320.99,206968.03
2026,7,Tropicana,Tropicana,Beverages,Iberia,Traditional Trade,730049,1.794,1309707.91,743189.88,566518.03,243602.75
2026,8,Tropicana,Tropicana,Beverages,Iberia,Traditional Trade,690498,1.794,1238753.41,702926.96,535826.45,230405.37
2026,9,Tropicana,Tropicana,Beverages,Iberia,Traditional Trade,562663,1.794,1009417.42,572790.93,436626.49,187749.39
2026,10,Tropicana,Tropicana,Beverages,Iberia,Traditional Trade,451182,1.794,809420.51,459303.28,350117.23,150550.41
2026,11,Tropicana,Tropicana,Beverages,Iberia,Traditional Trade,387018,1.794,694310.29,393984.32,300325.97,129140.17
2026,12,Tropicana,Tropicana,Beverages,Iberia,Traditional Trade,421382,1.794,755959.31,428966.88,326992.43,140606.74
2026,1,Tropicana,Tropicana,Beverages,Iberia,E-commerce,310459,1.961,608810.1,316047.26,292762.84,125888.02
2026,2,Tropicana,Tropicana,Beverages,Iberia,E-commerce,315736,1.961,619158.3,321419.25,297739.05,128027.79
2026,3,Tropicana,Tropicana,Beverages,Iberia,E-commerce,382086,1.961,749270.65,388963.55,360307.1,154932.05
2026,4,Tropicana,Tropicana,Beverages,Iberia,E-commerce,422031,1.961,827602.79,429627.56,397975.23,171129.35
2026,5,Tropicana,Tropicana,Beverages,Iberia,E-commerce,422824,1.961,829157.86,430434.83,398723.03,171450.9
2026,6,Tropicana,Tropicana,Beverages,Iberia,E-commerce,425814,1.961,835021.25,433478.65,401542.6,172663.32
2026,7,Tropicana,Tropicana,Beverages,Iberia,E-commerce,585379,1.961,1147928.22,595915.82,552012.4,237365.33
2026,8,Tropicana,Tropicana,Beverages,Iberia,E-commerce,520766,1.961,1021222.13,530139.79,491082.34,211165.41
2026,9,Tropicana,Tropicana,Beverages,Iberia,E-commerce,393671,1.961,771988.83,400757.08,371231.75,159629.65
2026,10,Tropicana,Tropicana,Beverages,Iberia,E-commerce,344947,1.961,676441.07,351156.05,325285.02,139872.56
2026,11,Tropicana,Tropicana,Beverages,Iberia,E-commerce,354081,1.961,694352.84,360454.46,333898.38,143576.3
2026,12,Tropicana,Tropicana,Beverages,Iberia,E-commerce,373393,1.961,732223.67,380114.07,352109.6,151407.13
2026,1,Tropicana,Tropicana,Beverages,Iberia,Foodservice,308510,2.072,639232.72,314063.18,325169.54,139822.9
2026,2,Tropicana,Tropicana,Beverages,Iberia,Foodservice,317716,2.072,658307.55,323434.89,334872.66,143995.24
2026,3,Tropicana,Tropicana,Beverages,Iberia,Foodservice,267455,2.072,554166.76,272269.19,281897.57,121215.96
2026,4,Tropicana,Tropicana,Beverages,Iberia,Foodservice,343111,2.072,710925.99,349287,361638.99,155504.77
2026,5,Tropicana,Tropicana,Beverages,Iberia,Foodservice,380252,2.072,787882.14,387096.54,400785.6,172337.81
2026,6,Tropicana,Tropicana,Beverages,Iberia,Foodservice,438751,2.072,909092.07,446648.52,462443.55,198850.73
2026,7,Tropicana,Tropicana,Beverages,Iberia,Foodservice,390265,2.072,808629.08,397289.77,411339.31,176875.9
2026,8,Tropicana,Tropicana,Beverages,Iberia,Foodservice,489367,2.072,1013968.42,498175.61,515792.81,221790.91
2026,9,Tropicana,Tropicana,Beverages,Iberia,Foodservice,363730,2.072,753648.56,370277.14,383371.42,164849.71
2026,10,Tropicana,Tropicana,Beverages,Iberia,Foodservice,321921,2.072,667020.31,327715.58,339304.73,145901.03
2026,11,Tropicana,Tropicana,Beverages,Iberia,Foodservice,313571,2.072,649719.11,319215.28,330503.83,142116.65
2026,12,Tropicana,Tropicana,Beverages,Iberia,Foodservice,338830,2.072,702055.76,344928.94,357126.82,153564.53
2026,1,Tropicana,Tropicana,Beverages,France & Benelux,Modern Trade,618888,1.85,1144942.8,630027.98,514914.82,221413.37
2026,2,Tropicana,Tropicana,Beverages,France & Benelux,Modern Trade,650994,1.85,1204338.9,662711.89,541627.01,232899.61
2026,3,Tropicana,Tropicana,Beverages,France & Benelux,Modern Trade,749413,1.85,1386414.05,762902.43,623511.62,268110
2026,4,Tropicana,Tropicana,Beverages,France & Benelux,Modern Trade,766928,1.85,1418816.8,780732.7,638084.1,274376.16
2026,5,Tropicana,Tropicana,Beverages,France & Benelux,Modern Trade,950956,1.85,1759268.6,968073.21,791195.39,340214.02
2026,6,Tropicana,Tropicana,Beverages,France & Benelux,Modern Trade,991449,1.85,1834180.65,1009295.08,824885.57,354700.8
2026,7,Tropicana,Tropicana,Beverages,France & Benelux,Modern Trade,1115283,1.85,2063273.55,1135358.09,927915.46,399003.65
2026,8,Tropicana,Tropicana,Beverages,France & Benelux,Modern Trade,1190291,1.85,2202038.35,1211716.24,990322.11,425838.51
2026,9,Tropicana,Tropicana,Beverages,France & Benelux,Modern Trade,999353,1.85,1848803.05,1017341.35,831461.7,357528.53
2026,10,Tropicana,Tropicana,Beverages,France & Benelux,Modern Trade,796519,1.85,1473560.15,810856.34,662703.81,284962.64
2026,11,Tropicana,Tropicana,Beverages,France & Benelux,Modern Trade,801728,1.85,1483196.8,816159.1,667037.7,286826.21
2026,12,Tropicana,Tropicana,Beverages,France & Benelux,Modern Trade,706117,1.85,1306316.45,718827.11,587489.34,252620.42
2026,1,Tropicana,Tropicana,Beverages,France & Benelux,Traditional Trade,494045,1.794,886316.73,502937.81,383378.92,164852.94
2026,2,Tropicana,Tropicana,Beverages,France & Benelux,Traditional Trade,510290,1.794,915460.26,519475.22,395985.04,170273.57
2026,3,Tropicana,Tropicana,Beverages,France & Benelux,Traditional Trade,524529,1.794,941005.03,533970.52,407034.51,175024.84
2026,4,Tropicana,Tropicana,Beverages,France & Benelux,Traditional Trade,593589,1.794,1064898.67,604273.6,460625.07,198068.78
2026,5,Tropicana,Tropicana,Beverages,France & Benelux,Traditional Trade,570958,1.794,1024298.65,581235.24,443063.41,190517.27
2026,6,Tropicana,Tropicana,Beverages,France & Benelux,Traditional Trade,758722,1.794,1361147.27,772379,588768.27,253170.36
2026,7,Tropicana,Tropicana,Beverages,France & Benelux,Traditional Trade,672163,1.794,1205860.42,684261.93,521598.49,224287.35
2026,8,Tropicana,Tropicana,Beverages,France & Benelux,Traditional Trade,730470,1.794,1310463.18,743618.46,566844.72,243743.23
2026,9,Tropicana,Tropicana,Beverages,France & Benelux,Traditional Trade,632116,1.794,1134016.1,643494.09,490522.01,210924.46
2026,10,Tropicana,Tropicana,Beverages,France & Benelux,Traditional Trade,506485,1.794,908634.09,515601.73,393032.36,169003.91
2026,11,Tropicana,Tropicana,Beverages,France & Benelux,Traditional Trade,635348,1.794,1139814.31,646784.26,493030.05,212002.92
2026,12,Tropicana,Tropicana,Beverages,France & Benelux,Traditional Trade,452164,1.794,811182.22,460302.95,350879.27,150878.09
2026,1,Tropicana,Tropicana,Beverages,France & Benelux,E-commerce,337804,1.961,662433.64,343884.47,318549.17,136976.14
2026,2,Tropicana,Tropicana,Beverages,France & Benelux,E-commerce,317420,1.961,622460.62,323133.56,299327.06,128710.64
2026,3,Tropicana,Tropicana,Beverages,France & Benelux,E-commerce,346289,1.961,679072.73,352522.2,326550.53,140416.73
2026,4,Tropicana,Tropicana,Beverages,France & Benelux,E-commerce,442779,1.961,868289.62,450749.02,417540.6,179542.46
2026,5,Tropicana,Tropicana,Beverages,France & Benelux,E-commerce,449989,1.961,882428.43,458088.8,424339.63,182466.04
2026,6,Tropicana,Tropicana,Beverages,France & Benelux,E-commerce,721860,1.961,1415567.46,734853.48,680713.98,292707.01
2026,7,Tropicana,Tropicana,Beverages,France & Benelux,E-commerce,612459,1.961,1201032.1,623483.26,577548.84,248346
2026,8,Tropicana,Tropicana,Beverages,France & Benelux,E-commerce,582349,1.961,1141986.39,592831.28,549155.11,236136.7
2026,9,Tropicana,Tropicana,Beverages,France & Benelux,E-commerce,447519,1.961,877584.76,455574.34,422010.42,181464.48
2026,10,Tropicana,Tropicana,Beverages,France & Benelux,E-commerce,400193,1.961,784778.47,407396.47,377382,162274.26
2026,11,Tropicana,Tropicana,Beverages,France & Benelux,E-commerce,322078,1.961,631594.96,327875.4,303719.56,130599.41
2026,12,Tropicana,Tropicana,Beverages,France & Benelux,E-commerce,393067,1.961,770804.39,400142.21,370662.18,159384.74
2026,1,Tropicana,Tropicana,Beverages,France & Benelux,Foodservice,289985,2.072,600848.92,295204.73,305644.19,131427
2026,2,Tropicana,Tropicana,Beverages,France & Benelux,Foodservice,316970,2.072,656761.84,322675.46,334086.38,143657.14
2026,3,Tropicana,Tropicana,Beverages,France & Benelux,Foodservice,324260,2.072,671866.72,330096.68,341770.04,146961.12
2026,4,Tropicana,Tropicana,Beverages,France & Benelux,Foodservice,353677,2.072,732818.74,360043.19,372775.55,160293.49
2026,5,Tropicana,Tropicana,Beverages,France & Benelux,Foodservice,433160,2.072,897507.52,440956.88,456550.64,196316.78
2026,6,Tropicana,Tropicana,Beverages,France & Benelux,Foodservice,413370,2.072,856502.64,420810.66,435691.98,187347.55
2026,7,Tropicana,Tropicana,Beverages,France & Benelux,Foodservice,445226,2.072,922508.27,453240.07,469268.2,201785.33
2026,8,Tropicana,Tropicana,Beverages,France & Benelux,Foodservice,445054,2.072,922151.89,453064.97,469086.92,201707.38
2026,9,Tropicana,Tropicana,Beverages,France & Benelux,Foodservice,418999,2.072,868165.93,426540.98,441624.95,189898.73
2026,10,Tropicana,Tropicana,Beverages,France & Benelux,Foodservice,363338,2.072,752836.34,369878.08,382958.26,164672.05
2026,11,Tropicana,Tropicana,Beverages,France & Benelux,Foodservice,315715,2.072,654161.48,321397.87,332763.61,143088.35
2026,12,Tropicana,Tropicana,Beverages,France & Benelux,Foodservice,306385,2.072,634829.72,311899.93,322929.79,138859.81
2026,1,Tropicana,Tropicana,Beverages,Germany & DACH,Modern Trade,784106,1.85,1450596.1,798219.91,652376.19,280521.76
2026,2,Tropicana,Tropicana,Beverages,Germany & DACH,Modern Trade,778630,1.85,1440465.5,792645.34,647820.16,278562.67
2026,3,Tropicana,Tropicana,Beverages,Germany & DACH,Modern Trade,758506,1.85,1403236.1,772159.11,631076.99,271363.11
2026,4,Tropicana,Tropicana,Beverages,Germany & DACH,Modern Trade,985963,1.85,1824031.55,1003710.33,820321.22,352738.12
2026,5,Tropicana,Tropicana,Beverages,Germany & DACH,Modern Trade,990608,1.85,1832624.8,1008438.94,824185.86,354399.92
2026,6,Tropicana,Tropicana,Beverages,Germany & DACH,Modern Trade,1035260,1.85,1915231,1053894.68,861336.32,370374.62
2026,7,Tropicana,Tropicana,Beverages,Germany & DACH,Modern Trade,1016439,1.85,1880412.15,1034734.9,845677.25,363641.22
2026,8,Tropicana,Tropicana,Beverages,Germany & DACH,Modern Trade,967320,1.85,1789542,984731.76,804810.24,346068.4
2026,9,Tropicana,Tropicana,Beverages,Germany & DACH,Modern Trade,885432,1.85,1638049.2,901369.78,736679.42,316772.15
2026,10,Tropicana,Tropicana,Beverages,Germany & DACH,Modern Trade,871901,1.85,1613016.85,887595.22,725421.63,311931.3
2026,11,Tropicana,Tropicana,Beverages,Germany & DACH,Modern Trade,1084078,1.85,2005544.3,1103591.4,901952.9,387839.75
2026,12,Tropicana,Tropicana,Beverages,Germany & DACH,Modern Trade,914357,1.85,1691560.45,930815.43,760745.02,327120.36
2026,1,Tropicana,Tropicana,Beverages,Germany & DACH,Traditional Trade,521341,1.794,935285.75,530725.14,404560.61,173961.06
2026,2,Tropicana,Tropicana,Beverages,Germany & DACH,Traditional Trade,525144,1.794,942108.34,534596.59,407511.75,175230.05
2026,3,Tropicana,Tropicana,Beverages,Germany & DACH,Traditional Trade,589232,1.794,1057082.21,599838.18,457244.03,196614.93
2026,4,Tropicana,Tropicana,Beverages,Germany & DACH,Traditional Trade,560820,1.794,1006111.08,570914.76,435196.32,187134.42
2026,5,Tropicana,Tropicana,Beverages,Germany & DACH,Traditional Trade,623979,1.794,1119418.33,635210.62,484207.71,208209.32
2026,6,Tropicana,Tropicana,Beverages,Germany & DACH,Traditional Trade,681478,1.794,1222571.53,693744.6,528826.93,227395.58
2026,7,Tropicana,Tropicana,Beverages,Germany & DACH,Traditional Trade,717446,1.794,1287098.12,730360.03,556738.09,239397.38
2026,8,Tropicana,Tropicana,Beverages,Germany & DACH,Traditional Trade,955098,1.794,1713445.81,972289.76,741156.05,318697.1
2026,9,Tropicana,Tropicana,Beverages,Germany & DACH,Traditional Trade,605370,1.794,1086033.78,616266.66,469767.12,201999.86
2026,10,Tropicana,Tropicana,Beverages,Germany & DACH,Traditional Trade,587431,1.794,1053851.21,598004.76,455846.45,196013.97
2026,11,Tropicana,Tropicana,Beverages,Germany & DACH,Traditional Trade,439500,1.794,788463,447411,341052,146652.36
2026,12,Tropicana,Tropicana,Beverages,Germany & DACH,Traditional Trade,523967,1.794,939996.8,533398.41,406598.39,174837.31
2026,1,Tropicana,Tropicana,Beverages,Germany & DACH,E-commerce,363566,1.961,712952.93,370110.19,342842.74,147422.38
2026,2,Tropicana,Tropicana,Beverages,Germany & DACH,E-commerce,389149,1.961,763121.19,396153.68,366967.51,157796.03
2026,3,Tropicana,Tropicana,Beverages,Germany & DACH,E-commerce,374730,1.961,734845.53,381475.14,353370.39,151949.27
2026,4,Tropicana,Tropicana,Beverages,Germany & DACH,E-commerce,391868,1.961,768453.15,398921.62,369531.53,158898.56
2026,5,Tropicana,Tropicana,Beverages,Germany & DACH,E-commerce,525696,1.961,1030889.86,535158.53,495731.33,213164.47
2026,6,Tropicana,Tropicana,Beverages,Germany & DACH,E-commerce,542133,1.961,1063122.81,551891.39,511231.42,219829.51
2026,7,Tropicana,Tropicana,Beverages,Germany & DACH,E-commerce,648024,1.961,1270775.06,659688.43,611086.63,262767.25
2026,8,Tropicana,Tropicana,Beverages,Germany & DACH,E-commerce,508468,1.961,997105.75,517620.42,479485.33,206178.69
2026,9,Tropicana,Tropicana,Beverages,Germany & DACH,E-commerce,677691,1.961,1328952.05,689889.44,639062.61,274796.92
2026,10,Tropicana,Tropicana,Beverages,Germany & DACH,E-commerce,381024,1.961,747188.06,387882.43,359305.63,154501.42
2026,11,Tropicana,Tropicana,Beverages,Germany & DACH,E-commerce,378706,1.961,742642.47,385522.71,357119.76,153561.5
2026,12,Tropicana,Tropicana,Beverages,Germany & DACH,E-commerce,359210,1.961,704410.81,365675.78,338735.03,145656.06
2026,1,Tropicana,Tropicana,Beverages,Germany & DACH,Foodservice,331920,2.072,687738.24,337894.56,349843.68,150432.78
2026,2,Tropicana,Tropicana,Beverages,Germany & DACH,Foodservice,276266,2.072,572423.15,281238.79,291184.36,125209.27
2026,3,Tropicana,Tropicana,Beverages,Germany & DACH,Foodservice,381305,2.072,790063.96,388168.49,401895.47,172815.05
2026,4,Tropicana,Tropicana,Beverages,Germany & DACH,Foodservice,427588,2.072,885962.34,435284.58,450677.76,193791.44
2026,5,Tropicana,Tropicana,Beverages,Germany & DACH,Foodservice,380815,2.072,789048.68,387669.67,401379.01,172592.97
2026,6,Tropicana,Tropicana,Beverages,Germany & DACH,Foodservice,400918,2.072,830702.1,408134.52,422567.58,181704.06
2026,7,Tropicana,Tropicana,Beverages,Germany & DACH,Foodservice,637226,2.072,1320332.27,648696.07,671636.2,288803.57
2026,8,Tropicana,Tropicana,Beverages,Germany & DACH,Foodservice,434016,2.072,899281.15,441828.29,457452.86,196704.73
2026,9,Tropicana,Tropicana,Beverages,Germany & DACH,Foodservice,385846,2.072,799472.91,392791.23,406681.68,174873.12
2026,10,Tropicana,Tropicana,Beverages,Germany & DACH,Foodservice,312849,2.072,648223.13,318480.28,329742.85,141789.43
2026,11,Tropicana,Tropicana,Beverages,Germany & DACH,Foodservice,349984,2.072,725166.85,356283.71,368883.14,158619.75
2026,12,Tropicana,Tropicana,Beverages,Germany & DACH,Foodservice,372321,2.072,771449.11,379022.78,392426.33,168743.32
2026,1,Tropicana,Tropicana,Beverages,Poland & CEE,Modern Trade,739986,1.85,1368974.1,753305.75,615668.35,264737.39
2026,2,Tropicana,Tropicana,Beverages,Poland & CEE,Modern Trade,684598,1.85,1266506.3,696920.76,569585.54,244921.78
2026,3,Tropicana,Tropicana,Beverages,Poland & CEE,Modern Trade,771230,1.85,1426775.5,785112.14,641663.36,275915.24
2026,4,Tropicana,Tropicana,Beverages,Poland & CEE,Modern Trade,910667,1.85,1684733.95,927059.01,757674.94,325800.22
2026,5,Tropicana,Tropicana,Beverages,Poland & CEE,Modern Trade,1127121,1.85,2085173.85,1147409.18,937764.67,403238.81
2026,6,Tropicana,Tropicana,Beverages,Poland & CEE,Modern Trade,1016239,1.85,1880042.15,1034531.3,845510.85,363569.67
2026,7,Tropicana,Tropicana,Beverages,Poland & CEE,Modern Trade,1148165,1.85,2124105.25,1168831.97,955273.28,410767.51
2026,8,Tropicana,Tropicana,Beverages,Poland & CEE,Modern Trade,1032169,1.85,1909512.65,1050748.04,858764.61,369268.78
2026,9,Tropicana,Tropicana,Beverages,Poland & CEE,Modern Trade,1015646,1.85,1878945.1,1033927.63,845017.47,363357.51
2026,10,Tropicana,Tropicana,Beverages,Poland & CEE,Modern Trade,983015,1.85,1818577.75,1000709.27,817868.48,351683.45
2026,11,Tropicana,Tropicana,Beverages,Poland & CEE,Modern Trade,855948,1.85,1583503.8,871355.06,712148.74,306223.96
2026,12,Tropicana,Tropicana,Beverages,Poland & CEE,Modern Trade,803082,1.85,1485701.7,817537.48,668164.22,287310.61
2026,1,Tropicana,Tropicana,Beverages,Poland & CEE,Traditional Trade,451012,1.794,809115.53,459130.22,349985.31,150493.68
2026,2,Tropicana,Tropicana,Beverages,Poland & CEE,Traditional Trade,562277,1.794,1008724.94,572397.99,436326.95,187620.59
2026,3,Tropicana,Tropicana,Beverages,Poland & CEE,Traditional Trade,547029,1.794,981370.03,556875.52,424494.51,182532.64
2026,4,Tropicana,Tropicana,Beverages,Poland & CEE,Traditional Trade,581402,1.794,1043035.19,591867.24,451167.95,194002.22
2026,5,Tropicana,Tropicana,Beverages,Poland & CEE,Traditional Trade,724603,1.794,1299937.78,737645.85,562291.93,241785.53
2026,6,Tropicana,Tropicana,Beverages,Poland & CEE,Traditional Trade,704835,1.794,1264473.99,717522.03,546951.96,235189.34
2026,7,Tropicana,Tropicana,Beverages,Poland & CEE,Traditional Trade,794765,1.794,1425808.41,809070.77,616737.64,265197.19
2026,8,Tropicana,Tropicana,Beverages,Poland & CEE,Traditional Trade,781147,1.794,1401377.72,795207.65,606170.07,260653.13
2026,9,Tropicana,Tropicana,Beverages,Poland & CEE,Traditional Trade,555161,1.794,995958.83,565153.9,430804.93,185246.12
2026,10,Tropicana,Tropicana,Beverages,Poland & CEE,Traditional Trade,495096,1.794,888202.22,504007.73,384194.49,165203.63
2026,11,Tropicana,Tropicana,Beverages,Poland & CEE,Traditional Trade,531716,1.794,953898.5,541286.89,412611.61,177422.99
